itemid,title,price,stock_status,page,size,mass,ISBN,original_title,publish_date,publish_company,writer,artist,image_url
302171805,샌드맨 : 디럭스 에디션 3,47000,in stock,560,167*257,1400,9.79117E+12,원제 : The Sandman: The Deluxe Edition Book Three,8/25/22,시공사(만화),닐 게이먼,"질 톰슨, 숀 맥매너스, 빈스 로크, 콜린 도란, 브라이언 탤봇, 스탠 워치, 딕 지오다노, 조지 프랫, 던컨 이글슨, 존 왓키스, P. 크레이그 러셀",https://image.aladin.co.kr/product/30217/18/cover500/k112839496_1.jpg
302171784,샌드맨 : 디럭스 에디션 2,45000,in stock,496,167*257,744,9.79117E+12,원제 : The Sandman: The Deluxe Edition Book Two,8/25/22,시공사(만화),닐 게이먼,"켈리 존스, 말콤 존스 3세, 마이크 드링겐버그, 브라이언 탤봇, 마크 버킹험, 찰스 베스, 콜린 도란, 숀 맥매너스, 맷 와그너, 스탠 워치, 존 볼턴, 마이클 줄리, 제프리 캐서린 존스",https://image.aladin.co.kr/product/30217/17/cover500/k162839496_1.jpg
302171559,샌드맨 : 디럭스 에디션 1,45000,in stock,528,167*257,792,9.79117E+12,원제 : The Sandman: The Deluxe Edition Book One,8/25/22,시공사(만화),닐 게이먼,"샘 키스, 마이크 드링겐버그, 말콤 존스 3세, 크리스 배챌로, 마이클 줄리, 스티브 파크하우스, 테디 크리스티안센",https://image.aladin.co.kr/product/30217/15/cover500/k022839496_1.jpg
299962034,킹 인 블랙,26000,in stock,324,167*257,792,9.79117E+12,원제 : King In Black,8/19/22,시공사(만화),도니 케이츠,"라이언 스테그먼, 이반 코엘로",https://image.aladin.co.kr/product/29996/20/cover500/k802838155_1.jpg
299961949,베놈 Vol. 3 : 베놈 아일랜드,21000,in stock,248,167*257,792,9.79117E+12,원제 : Venom Vol. 3 : Venom Island,8/19/22,시공사(만화),도니 케이츠,"라이언 스테그먼, 마크 배글리",https://image.aladin.co.kr/product/29996/19/cover500/k542838155_1.jpg
297115489,엑스맨 Vol. 1 : 던 오브 엑스,28000,in stock,332,167*257,498,9.79117E+12,원제 : X-Men By Jonathan Hickman,6/26/22,시공사(만화),조나단 힉맨,레이닐 프랜시스 유,https://image.aladin.co.kr/product/29711/54/cover500/k092838890_1.jpg
295216822,어메이징 스파이더맨 : 프레시 스타트 Vol. 5,22000,in stock,268,167*257,509,9.79117E+12,원제 : Amazing Spider-Man by Nick Spencer Volume 5,5/20/22,시공사(만화),닉 스펜서,"라이언 오틀리, 매튜 윌슨, 패트릭 글리슨",https://image.aladin.co.kr/product/29521/68/cover500/k192837342_1.jpg
295216716,어메이징 스파이더맨 : 프레시 스타트 Vol. 4,19000,in stock,220,167*257,418,9.79117E+12,원제 : Amazing Spider-Man by Nick Spencer Volume 4,5/20/22,시공사(만화),닉 스펜서,"라이언 오틀리, 움베르토 라모스, 패트릭 글리슨",https://image.aladin.co.kr/product/29521/67/cover500/k002837342_1.jpg
291871752,"뉴 어벤저스 일루미나티 : 아이언 맨, 닥터 스트레인지, 네이머, 미스터 판타스틱, 프로페서 X, 블랙 볼트",13000,in stock,128,167*257,243,9.79117E+12,원제 : New Avengers Illuminati,3/26/22,시공사(만화),"브라이언 마이클 벤디스, 브라이언 리드",짐 청,https://image.aladin.co.kr/product/29187/17/cover500/k072837085_1.jpg
291871465,닥터 스트레인지 : 댐네이션,19000,in stock,224,167*257,426,9.79117E+12,원제 : Doctor Strange: Damnation,3/26/22,시공사(만화),도니 케이츠,로드 레이스,https://image.aladin.co.kr/product/29187/14/cover500/k912837085_1.jpg
291325136,영 어벤저스 : 칠드런스 크루세이드,21000,in stock,260,167*257,494,9.79117E+12,원제 : Young Avengers: The Children's Crusade,3/26/22,시공사(만화),앨런 하인버그,짐 청,https://image.aladin.co.kr/product/29132/51/cover500/k512837467_1.jpg
291324665,킹 토르,13000,in stock,112,167*257,213,9.79117E+12,원제 : King Thor,3/26/22,시공사(만화),제이슨 아론,에사드 리빅,https://image.aladin.co.kr/product/29132/46/cover500/k362837467_1.jpg
290087103,아이언 맨 2020,21000,in stock,256,167*257,213,9.79117E+12,원제 : Iron Man 2020: Robot Revolution,2/26/22,시공사(만화),"댄 슬롯, 크리스토스 게이지, 짐 접","발레리오 스키티, 프란시스코 마나, 에드가 델가도, 피트 우즈",https://image.aladin.co.kr/product/29008/71/cover500/k472836422_1.jpg
290086669,로키 : 저니 인투 미스터리 Vol. 2,22000,in stock,252,167*257,378,9.79117E+12,원제 : Journey Into Mystery Vol. 2,2/26/22,시공사(만화),키에론 길렌,"월스 포타시오, 더그 브레이스웨이트, 리처드 엘슨",https://image.aladin.co.kr/product/29008/66/cover500/k162836422_1.jpg
290086586,로키 : 저니 인투 미스터리 Vol. 1,22000,in stock,252,167*257,378,9.79117E+12,원제 : Journey Into Mystery Vol. 1,2/26/22,시공사(만화),키에론 길렌,"월스 포타시오, 더그 브레이스웨이트, 리처드 엘슨",https://image.aladin.co.kr/product/29008/65/cover500/k062836422_1.jpg
290087433,배트맨 : 롱 할로윈 시퀄 다크 빅토리 디럭스 에디션,35000,in stock,416,167*257,624,9.79117E+12,원제 : Batman the Long Halloween Deluxe Edition the Sequel: Dark Victory,2/25/22,시공사(만화),제프 로브,팀 세일,https://image.aladin.co.kr/product/29008/74/cover500/k652836422_1.jpg
290086747,배트맨 : 임포스터,19000,in stock,168,167*257,252,9.79117E+12,원제 : Batman: The Imposter,2/25/22,시공사(만화),맷슨 톰린,"안드레아 소렌티노, 조디 벨레어",https://image.aladin.co.kr/product/29008/67/cover500/k142836422_1.jpg
290086740,배트맨 : 에고,7500,in stock,64,167*257,122,9.79117E+12,원제 : Batman: Ego,2/25/22,시공사(만화),,,https://image.aladin.co.kr/product/29008/67/cover500/k262836422_1.jpg
290086595,배트맨 : 롱 할로윈 디럭스 에디션,35000,out of stock,416,167*257,624,9.79117E+12,원제 : Batman: The Long Halloween Deluxe Editio,2/25/22,시공사(만화),제프 로브,팀 세일,https://image.aladin.co.kr/product/29008/65/cover500/k072836422_1.jpg
289957375,(뉴 52) 나이트윙 Vol.3,37000,in stock,480,167*257,912,9.79117E+12,원제 : Nightwing Vol.3,2/25/22,시공사(만화),카일 히긴스,에디 바로우즈,https://image.aladin.co.kr/product/28995/73/cover500/k262836025_1.jpg
287651975,데어데블 : 지옥을 지나 천국으로 Vol. 1,20000,out of stock,232,167*257,912,9.79117E+12,원제 : Daredevil: To Heaven Through Hell Vol. 1,1/26/22,시공사(만화),칩 즈다스키,"마르코 케케토, 제이 라인스텐, 랄릿 쿠마 샤르마",https://image.aladin.co.kr/product/28765/19/cover500/k312836088_2.jpg
287149748,슈피리어 스파이더맨 컴플릿 컬렉션 BOOK 1,28000,in stock,348,167*257,522,9.79117E+12,원제 : Superior Spider-Man The Complete Collection Vol. 1,1/26/22,시공사(만화),댄 슬롯,"움베르토 라모스, 라이언 스테그먼, 주세페 캐먼콜리",https://image.aladin.co.kr/product/28714/97/cover500/k642836566_1.jpg
287149842,슈피리어 스파이더맨 컴플릿 컬렉션 BOOK 2,32000,in stock,424,167*257,636,9.79117E+12,원제 : Superior Spider-Man The Complete Collection Vol. 2,1/25/22,시공사(만화),댄 슬롯,"움베르토 라모스, 라이언 스테그먼, 주세페 캐먼콜리",https://image.aladin.co.kr/product/28714/98/cover500/k802836566_1.jpg
285820256,배트맨 : 롱 할로윈 스페셜,7000,in stock,48,167*257,130,9.79117E+12,원제 : Batman : The Long Halloween Special,12/25/21,시공사(만화),제프 로브,팀 세일,https://image.aladin.co.kr/product/28582/2/cover500/k932835544_1.jpg
285820081,제프 로브 & 팀 세일 배트맨 옴니버스,110000,out of stock,1176,167*257,2315,9.79117E+12,원제 : Batman By Jeph Loeb & Tim Sale Omnibus,12/25/21,시공사(만화),제프 로브,팀 세일,https://image.aladin.co.kr/product/28582/0/cover500/k852835543_1.jpg
285282924,배트맨 : 임포스터 #3,7000,out of stock,56,167*257,106,9.79117E+12,원제 : Batman: The Imposter,12/25/21,시공사(만화),맷슨 톰린,"안드레아 소렌티노, 조디 벨레어",https://image.aladin.co.kr/product/28528/29/cover500/k842835030_1.jpg
285070456,어메이징 스파이더맨 : 프레시 스타트 Vol. 3,25000,in stock,304,167*257,578,9.79117E+12,원제 : Amazing Spider-Man by Nick Spencer Volume 3,12/15/21,시공사(만화),닉 스펜서,"라이언 오틀리, 움베르토 라모스",https://image.aladin.co.kr/product/28507/4/cover500/k572835733_1.jpg
285070188,어메이징 스파이더맨 : 프레시 스타트 Vol. 2,17000,out of stock,176,167*257,334,9.79117E+12,원제 : Amazing Spider-Man by Nick Spencer Volume 2,12/15/21,시공사(만화),닉 스펜서,"라이언 오틀리, 움베르토 라모스",https://image.aladin.co.kr/product/28507/1/cover500/k442835733_1.jpg
285069944,어메이징 스파이더맨 : 프레시 스타트 Vol. 1,18000,in stock,200,167*257,380,9.79117E+12,원제 : Amazing Spider-Man by Nick Spencer Volume 1,12/15/21,시공사(만화),닉 스펜서,"라이언 오틀리, 움베르토 라모스",https://image.aladin.co.kr/product/28506/99/cover500/k482835733_1.jpg
283819639,영 어벤저스 Vol. 2 : 혈통의 비밀,17000,in stock,184,167*257,380,9.79117E+12,원제 : Young Avengers Volume 2 : Family Matters,11/26/21,시공사(만화),앨런 하인버그,"짐 청, 안드레아 디비토",https://image.aladin.co.kr/product/28381/96/cover500/k322835718_1.jpg
283819378,영 어벤저스 Vol. 1 : 사이드킥,13000,in stock,144,167*257,310,9.79117E+12,원제 : Young Avengers Volume 1: Sidekicks,11/26/21,시공사(만화),앨런 하인버그,짐 청,https://image.aladin.co.kr/product/28381/93/cover500/k222835718_1.jpg
283750410,배트맨 : 임포스터 #2,7000,in stock,48,167*257,130,9.79117E+12,원제 : Batman: The Imposter,11/25/21,시공사(만화),맷슨 톰린,"안드레아 소렌티노, 조디 벨레어",https://image.aladin.co.kr/product/28375/4/cover500/k702835506_1.jpg
282511555,마블 시네마틱 유니버스 : 더 거대한 세상,14400,out of stock,128,178*178,285,9.79117E+12,원제 : Part of a Bigger Universe,11/4/21,시공사,,,https://image.aladin.co.kr/product/28251/15/cover500/k342835676_1.jpg
281820279,이터널스 Vol. 1 : 오직 죽음만이 영원하다,15000,in stock,160,167*257,339,9.79117E+12,원제 : Eternals Volume 1 : Only Death Is Eternal,10/26/21,시공사(만화),키에론 길렌,"에사드 리빅, 매튜 윌슨",https://image.aladin.co.kr/product/28182/2/cover500/k882835770_1.jpg
282188309,레드 후드와 무법자들 Vol. 2 : 아르테미스는 누구인가?,13000,in stock,128,167*257,243,9.79117E+12,원제 : Red Hood And The Autlaws Vol. 2 Who Is Artemis?,10/25/21,시공사(만화),스콧 롭델,"덱스터 소이, 케네스 로카포트",https://image.aladin.co.kr/product/28218/83/cover500/k802835371_1.jpg
282031061,배트맨 : 임포스터 #1,7000,in stock,48,167*257,100,9.79117E+12,원제 : Batman: The Imposter,10/12/21,시공사(만화),맷슨 톰린,"안드레아 소렌티노, 조디 벨레어",https://image.aladin.co.kr/product/28203/10/cover500/k502835972_1.jpg
280101310,문 나이트 Vol. 2 : 탄생과 죽음,18000,in stock,200,167*257,410,9.79117E+12,원제 : Moon Knight Volume 2 : Birth And Death,9/26/21,시공사(만화),제프 르미어,"그렉 스몰우드, 조디 벨레어",https://image.aladin.co.kr/product/28010/13/cover500/k652734939_1.jpg
279820296,배트맨 : 화이트 나이트의 저주,23000,in stock,272,167*257,805,9.79117E+12,원제 : Batman: Curse Of The White Knight,9/25/21,시공사(만화),션 머피,"클라우스 얀슨, 맷 홀링스워스",https://image.aladin.co.kr/product/27982/2/cover500/k852734127_1.jpg
279819855,배트맨 Vol. 2 : 조커 전쟁,16000,in stock,176,167*257,580,9.79117E+12,원제 : Batman Vol. 2 : The Joker War,9/25/21,시공사(만화),제임스 타이니언 4세,호르헤 히메네즈,https://image.aladin.co.kr/product/27981/98/cover500/k772734127_1.jpg
279819329,배트맨 Vol. 1 : 검은 설계도,22000,in stock,264,167*257,775,9.79117E+12,원제 : Batman Vol. 1: Their Dark Designs,9/25/21,시공사(만화),제임스 타이니언 4세,길롐 마르크,https://image.aladin.co.kr/product/27981/93/cover500/k552734127_1.jpg
280101220,스파이더맨 / 데드풀 VOL. 9 : 이벤트풀,13000,in stock,128,167*257,243,9.79117E+12,원제 : Spider-Man/Deadpool Vol.9: Eventpool,9/20/21,시공사(만화),로비 톰슨,"맷 호락, 짐 토웨",https://image.aladin.co.kr/product/28010/12/cover500/k422734939_1.jpg
279453862,배트맨 : 더 월드,20000,in stock,180,167*257,270,9.79117E+12,원제 : Batman: The World,9/14/21,시공사(만화),"전인표, 김정기",박재광,https://image.aladin.co.kr/product/27945/38/cover500/k092734116_1.jpg
278178663,베놈 Vol. 2 : 심연,18000,in stock,200,167*257,270,9.79117E+12,원제 : Venom Vol. 2 : The Abyss,8/26/21,시공사(만화),도니 케이츠,라이언 스테그먼,https://image.aladin.co.kr/product/27817/86/cover500/k452734577_1.jpg
278178519,베놈 Vol. 1 : 렉스,22000,in stock,176,167*257,270,9.79117E+12,원제 : Venom Vol. 1: Rex,8/26/21,시공사(만화),도니 케이츠,라이언 스테그먼,https://image.aladin.co.kr/product/27817/85/cover500/k322734577_1.jpg
278178117,샹치 : 사형제들,13000,in stock,120,167*257,270,9.79117E+12,원제 : Shang-Chi Vol. 1: Brothers & Sisters,8/26/21,시공사(만화),진 루엔 양,"다이크 루언, 필립 탄, 세바스티안 쳉",https://image.aladin.co.kr/product/27817/81/cover500/k362734577_1.jpg
278031433,플래시 : 이어 원,16000,in stock,152,167*257,396,9.79117E+12,원제 : Flash: Year One,8/25/21,시공사(만화),조슈아 윌리엄슨,"하워드 포터, Hi-Fi",https://image.aladin.co.kr/product/27803/14/cover500/k322734164_1.jpg
276099397,이모털 헐크 Vol. 2 : 지옥에 간 헐크,21000,in stock,232,167*257,396,9.79117E+12,원제 : Immortal Hulk HC VOL. 2,7/26/21,시공사(만화),앨 유잉,"조 베넷, 루이 호세, 폴 마운츠",https://image.aladin.co.kr/product/27609/93/cover500/k482733021_1.jpg
276363923,수어사이드 스쿼드 : 배드 블러드,28000,out of stock,288,167*257,842,9.79117E+12,원제 : Suicide Squad: Bad Blood,7/25/21,시공사(만화),톰 테일러,"브루노 레돈도, 다니엘 삼페어",https://image.aladin.co.kr/product/27636/39/cover500/k102733123_1.jpg
275982161,배트맨 : 세 명의 조커,18000,in stock,160,167*257,554,9.79117E+12,원제 : Batman : Three Jokers,7/25/21,시공사(만화),제프 존스,"제이슨 파복, 브래드 앤더슨",https://image.aladin.co.kr/product/27598/21/cover500/k172733929_1.jpg
274101727,인피니티 카운트다운,22000,in stock,264,167*257,526,9.79117E+12,원제 : Infinity Countdown,6/26/21,시공사(만화),제리 더갠,아론 쿠더,https://image.aladin.co.kr/product/27410/17/cover500/k512732559_1.jpg
274101642,인피니티 워즈,25000,in stock,308,167*257,605,9.79117E+12,원제 : Infinity Wars,6/26/21,시공사(만화),제리 더갠,마이크 디오다토,https://image.aladin.co.kr/product/27410/16/cover500/k582732559_1.jpg
274101847,플래시 포워드,16000,in stock,176,167*257,438,9.79117E+12,원제 : Flash Forward,6/25/21,시공사(만화),스콧 롭델,"브렛 부스, 놈 랩먼드, 루이스 게레로",https://image.aladin.co.kr/product/27410/18/cover500/k622732559_1.jpg
274101374,플래시 Vol. 5 : 더 플래시,27000,in stock,352,167*257,669,9.79117E+12,원제 : The Flash Vol. 5 : The Flash,6/25/21,시공사(만화),조슈아 윌리엄슨,"카르미네 디 지안도메니코, 하워드 포터, 카를로스 디안다, 댄 파노시안, 크리스티안 두체",https://image.aladin.co.kr/product/27410/13/cover500/k312732559_1.jpg
274041597,닥터 스트레인지 vs. 로키 소서러 슈프림,13000,in stock,112,167*257,313,9.79117E+12,원제 : Doctor Strange by Donny Sates: God of Magic,6/25/21,시공사(만화),도니 케이츠,가브리엘 에르난데스 왈타,https://image.aladin.co.kr/product/27404/15/cover500/k422732453_1.jpg
272316787,워 오브 더 렐름스,25000,in stock,292,167*257,580,9.79117E+12,원제 : War Of The Realms,5/30/21,시공사(만화),제이슨 아론,"러셀 다우터만, 매튜 윌슨, 마이크 델 문도",https://image.aladin.co.kr/product/27231/67/cover500/k932732493_1.jpg
271955552,어벤저스 : 지구 최강의 영웅들 Vol. 3 워 오브 더 렐름스,18000,in stock,200,167*257,380,9.79117E+12,원제 : AVENGERS by Jason Aaron VOL. 3: War Of The Realms,5/30/21,시공사(만화),제이슨 아론,"에드 맥기네스, 마크 모랄레스",https://image.aladin.co.kr/product/27195/55/cover500/k152732191_1.jpg
271955966,캡틴 마블 Vol.1 : 재진입,16000,in stock,168,167*257,319,9.79117E+12,원제 : Captain Marvel Vol. 1 : Re-Entry,5/26/21,시공사(만화),켈리 톰슨,카르멘 카네로,https://image.aladin.co.kr/product/27195/59/cover500/k102732191_1.jpg
271955197,슈퍼맨 : 액션 코믹스 : 리버스 디럭스 에디션 BOOK 2,38000,in stock,488,167*257,927,9.79117E+12,원제 : Superman: Action Comics : Rebirth Deluxe Edition Book 2,5/25/21,시공사(만화),댄 쥬겐스,"패치 저쳐, 타일러 커크햄, 스티븐 세고비아, 아트 티베르",https://image.aladin.co.kr/product/27195/51/cover500/k032732191_1.jpg
270461736,토니 스타크 : 아이언 맨 Vol. 2 스타크 리얼리티,18000,in stock,200,167*257,380,9.79117E+12,원제 : TONY STARK: Iron Man Vol. 2 - Stark Realities,5/15/21,시공사(만화),"짐 접, 댄 슬롯, 게일 시몬",발레리오 스키티,https://image.aladin.co.kr/product/27046/17/cover500/k592731888_1.jpg
